+mAdmin size -> 471
+mTask size -> 773
+|20203512255987000000^Task|2020-03-05|-999999999-01-01|Impl DELETES become stubs (on by default)|RGVsZXRlcyBiZWNvbWUgc3R1YnMgPGJyPg0KCihOb3RlOiBtRGF0YSBET0VTIE5PVCBoYXZlIGlzRGVsZXRlZCk8YnI+DQp3ZSdsbCBhbHNvIG5lZWQgRGVsZXRlZE9uICYgRGVsZXRlZEJ5PGJyPgoKQWdhaW4gKGFzIGluIGRvY1ZlcnMpIHVzZXJzIGhhdmUgdGhlIGFiaWxpdHkgdG8gY29tcGFjdCBvciBhcmNoaXZlIHN0dWJzPGJyPg0KCkFsc28sIGRlbGV0ZXMgcmVtb3ZlIChtYXJrKSBhbGwgcHJpb3JWZXJzaW9ucyBhcyBkZWxldGVkPGJyPg0K|||spxServer|dataEngine\mData||New Feature|3|8||false|-999999999-01-01|||
+|201986123613565000000^2^Task|2019-05-06|-999999999-01-01|<html><span style='color: blue' >DELETE</span> (Dup)</html>|TWVudSBTYXZlIG9wdGlvbiArIEF1dG9TYXZlICh0bXAgZmlsZSBldiAxMG1pbikgLT4gZGVmYXVsdCBrZXk8YnI+DQoNCkxvYWQgdy9EaWZmIGtleSAtPiBQd2QgTG9vcCB5L25vIChjYW4gYmUgdXNlZCB0byB0ZXN0IDIpPGJyPg0KDQpBbGwgU2VyIGZucyBzaGQgdXNlIGRlZiBrZXk/PGJyPg0KDQoyMFFucyAoMXdvcmQsdG9Mb3dlcikgVGltZXIgYmVnaW5zIG9uY2UgYXBwIHN0YXJ0cywgdHJpZ2dlcmVkIDE1bWluPGJyPg0KDQpHZW4gTUQ1IGhhc2ggKHNhdmUgYXMgaGRyPykgSXMgaXQgZml4ZWQgbGVuPw==|||spxServer|cryptoEngine||New Feature|4|4|root|false|-999999999-01-01|||
+|201986123613565000000^1^Task|2019-05-06|-999999999-01-01|DELETE (Dup)|TWVudSBTYXZlIG9wdGlvbiArIEF1dG9TYXZlICh0bXAgZmlsZSBldiAxMG1pbikgLT4gZGVmYXVsdCBrZXk8YnI+DQpMb2FkIHcvRGlmZiBrZXkgLT4gUHdkIExvb3AgeS9ubyAoY2FuIGJlIHVzZWQgdG8gdGVzdCAyKTxicj4NCkFsbCBTZXIgZm5zIHNoZCB1c2UgZGVmIGtleT88YnI+DQoyMFFucyAoMXdvcmQsdG9Mb3dlcikgVGltZXIgYmVnaW5zIG9uY2UgYXBwIHN0YXJ0cywgdHJpZ2dlcmVkIDE1bWluPGJyPg0KR2VuIE1ENSBoYXNoIChzYXZlIGFzIGhkcj8pIElzIGl0IGZpeGVkIGxlbj8=|||spxServer|cryptoEngine||New Feature|4|4|root|false|-999999999-01-01|||
+|201712141158904^Task|2019-07-17|1000-01-01|imgDb Impl notes|CUxvb2t1cCBFeHBlY3RlZCBpbWcgdHlwZXM8YnI+DQoNClJlZ0V4cCBzcmNoOgkgIGh0dHA6fHx+fnx+fi5leHQgKC4qPykgICZsdDtCUiZndDsgICAoLio/KSAgJmx0O0JSJmd0Ozxicj4NCg0KJm5ic3A7Jm5ic3A7Jm5ic3A7Jm5ic3A7KElmIGdycCgwKS5sZW4gPCAxMCwgZ3JwKDEpIGlzIHRoZSBjYXB0aW9uKTxicj4NCg0KJm5ic3A7Jm5ic3A7UmVwbGFjZSB3L21Cb3ggSFRNTCAoPC0gbmVlZHMgd2lkdGggZml4KTxicj4NCg0KJm5ic3A7Jm5ic3A7R2V0IGltZyAmIHB1dCBpbiBpbWdEYjsgIHNhbWUgVU5JRCBhcyBkb2MgdyBhcHBlbmRlZCBmaWxlTm08YnI+DQoNCiZuYnNwOyZuYnNwO09uIHRoZSBkb2Mgc2lkZTsgIFF1ZXJ5U2F2ZSBjaGFuZ2UgaW4gZG9jVU5JRCB1cGRhdGVzIGltZ1VOSUQu|||spxServer|dataEngine\mImage||Notes|7|7|root|false|1000-01-01|||
+|20200516093239072^Task|2020-05-16|-999999999-01-01||Rm9yIGludGVybmFsIHVzZS0+IEBDcmVhdGVkLCBEYXRlIHNldCtyZW1vdmUgbGluZS4gIERlY2lkZSBmbXQgb2YgZW50cnkgT1IgMS10aW1lIHNyY2gvcmVwbCBhcyBiZWZvcmU=| postCov072||spxPostCovid||Grid||0|0||false|-999999999-01-01|? 2|64|
+|20200721093239219^Task|2020-07-21|-999999999-01-01|rTpl Impl - 4|IldlIGRvbid0IG5lZWQgdG8gaW1wbCBTdHJlYW1TdXBwLCBjYW4gcGFzcyBzdHVmZiwgY29udmVydCByVHBsIHRvIExpc3Qgb3IgTWFwLCBhbmQgcmV0dXJuIHJUcGwgZS5nLiwgDQpnaXZlbiBhIHJUcGwgdy81dGggcmVjdXJzaXZlLCBGaWx0ZXIocHJlZCwgc2F5IDJuZD09IiJ0cnVlIiIpIGNhbiBiZSBpbXBsIHRodXM6DQogIExpc3QgTDw+ID0gbmV3IEFycmF5TGlzdDw+KCk7DQogIHRhaWxDYWxsKCl7DQogICAgICAgdHBsLnNlY29uZD09VHJ1ZSA/IEwuYWRkKH4pIDogdGFpbENhbGwgKHRwbC5GaWZ0aCk7DQogIH0gLi4uIGFuZCB0aGVuIGNvbnZlcnQgTCB0byBhbiByVHBsICYgcmV0dXJuLg0KU2ltaWxhcmx5IHdpdGhpbiBzY29wZSBmb3IgbGlmdDsgTGlmdCAob25lLCB0d28gfikgeyAgdHdvPT10cnVlID8gYWRkfiA6IH5+IH0NCkFuZCB1c2UgbWFwcy90cmVlTWFwcyB0byBzb3J0OyBzdHJlYW0uRm9yRWEgY2FuIGJlIGltcGwgc2ltaWxhciB0byBtVGJsLnN0cmVhbUFuZEFwcGx5KCkuICBTaG91bGQgd29yay4NCkFEREVOREE6IFBNOiAgV2UgY2FuIHVzZSBhIExpc3Q8bVRwbD4gZm9yIGFib3ZlICYgYWRkDQooMSkgcHJpdmF0ZSBtVHBsIExpc3QyclRwbCAoTGlzdDxtVHBsPikgJiAoMikgcHJpdmF0ZSBMaXN0PG1UcGw+IHJUcGwyTGlzdChtVHBsKQ0KKDIpIGFib3ZlIHdpbGwgc2ltcGx5ICBkaXNjYXJkIHRoZSA1dGggYW5kIHJldHVybiBMaXN0PDEsMiwzLDQ+LiAgV2UgY2FuIHBlcmZvcm0gZmlsdGVyL3NvcnQgb24gdGhpcyBsaXN0ICYgcmV0dXJuICgxKQ0KKDEpIHdpbGwgZmlyc3QgcnVuIHJldmVyc2UgJiB0aGVuIGJsZCB0aHVzLT4NCm1UcGwgb3V0ID0gbVRwbC5lbXB0eTsNCkxpc3QoKS5yZXZlcnNlKCkuRm9yRWF7IHRwbCAtPiANCiAgIG91dCA9IG5ldyBtVHBsICh0cGwuZmlyc3QsIHRwbC5zZWMsIHRwbC50aGlyZCwgdHBsLmZvcnRoLCBvdXQpO30gcmV0dXJuIG91dDsNClRoaXMgY292ZXJzIGFsbCBiYXNpYyBTdHJlYW1PcHMsIGlmIG5lY2MuIGNhbiBhbHNvIGxhdGVyIGFkZCByVHBsMnRyZWVNYXAoa2V5LCBtVFBsKSBidXQgZm9yIHRoZSBub24sIHNoZCBzdWZmaWNlLg0KRXNzZW50aWFsbHksIHJUcGwyTGlzdCAmIExpc3QyclRwbCBhbGxvdyBhbGwgc3RyZWFtT3BzIC0+ICAgTGlzdDJyVHBsLmFwcGx5KCAgIHJUcGwyTGlzdC5hcHBseShyKS5GaWx0ZXIofikgKQ0KQXQgdGhpcyBwdCBhZ2FpbiBpdCBzZWVtcyB3ZSBuZCB0byB4dGVuZCBtVHBsMnJUcGwgJiBpbmNsdWRlIHItcmVsYXRlZCBmdW5jdGlvbmFsaXR5IGluIHRoZXJlLg0KQURERU5EQSAwNy4yMy0+IE1vcmUgcnVtaW5hdGlvbiBzYXlzIHllcywgeHRlbmQgYnV0IG5vdCBmb3IgcFRwbC4gIEFsc28sIHNpbmNlIHRoaXMgaXMgQmVoYXZpb3IsIHB1dCB0aGUgZnVuYy5zIGluIGFuIGludGVyZmFhY2UgKGZPcHMgJiByZWN1cnNpdmVGb3BzKQ0KRnVuY3Rpb24gclRwbDJMaXN0IChtVHBsLCBMaXN0PG1UcGw+KSB7DQogICBBdG9taWNSZWYgcmV0TGlzdDsNCiAgIHdoaWxlIGhhc05leHQoKXsgICAgICAgICB0cGwuaGFzRmlmdGggPyByZXRMaXN0LmFkZCh0cGwpIDogfn47ICAgIH0gcmV0dXJuIHJldExpc3Q7IA0KfSI=| postCov219||spxPostCovid||Grid||0|0||false|-999999999-01-01|? 2||
+|20187171202217654800^Task|2019-07-17|1000-01-01|images in adminTbl?|TmVlZCB0byBkZWNpZGUgd2hldGhlciB3ZSBuZWVkIGEgc2VwYXJhdGUgZmlsZSBvciBqdXN0IGluY2wgdGhlc2UgaW4gQWRtaW4gPGJyPg0KDQppZiB3ZSdyZSBvbmx5IGdvaW5nIHRvIHJldGFpbiBhIGZldyBzeXN0ZW0gaW1hZ2VzLiA8YnI+DQoNCjxzcGFuIHN0eWxlPSdjb2xvcjogcmVkJz41LzE0OiBDb25zaWRlcjo8L3NwYW4+IExvb2tzIGxpa2Ugd2UgV2UgZG8sIGV2ZW4gaWYgdXNpbmcganVzdCBhcyBhbiBleGFtcGxlIGZvciBBcnRpY2xlIHRvIGxvb2t1cDxicj4NCg0KYW5kIHJldHVybiBvYnMgZnJvbSBhbm90aGVyIFRhYmxlIChpbWcgdGJsKS4=|||spxServer|dataEngine\mAdmin||New Feature|7|9|root|false|1000-01-01|||
+|20200516093239078^Task|2020-05-16|-999999999-01-01||VG1wIGF0dGFjaG1lbnRzIHN0b3JlIEJCIGRpciAmIGVtYmVkIGxpbmtzIGluIHRrcz8gIFBvc3MgdW5uZWNjICYgYnVzeVdvcmsvRG93bnRpbWUgKGNhbiBhbHdheXMgYWxsb3cgbG9va3VwIHVwZExvZyk=|1* postCov078||spxPostCovid||Grid||0|0||false|-999999999-01-01|? 4||
+|20200516093239077^Task|2020-05-16|-999999999-01-01|Tree Impl|IkhlcmUncyB3aGF0IHdlIENBTiBkbyBmb3IgVGtzICYgQWNjb3VudC9PcmRlciByZWwgVGJscy0+DQpJZiBvbmUgdGsgZGVwZW5kcy9kb3ZldGFpbHMgYW5vdGhlcjsgdGhlIDFzdCBjYW4gYmUgYSBub2RlOyAybmQgYSBsZWFmLiAgU2ltaWxhcmx5IGFjY291bnQvb3JkZXJzLg0KQURERU5EQSAwNS4xNy0+ICBBYnN0cmFjdCBUcmVlIGhhcyBjaGlsZHJlbjsgaWYgWSB0b0dyaWRSb3coKSByZW5kZXJzIGFzIE5vZGUgb3IgYXMgTGVhZg0KTmVlZHMgd29yay4gIEhhc1BhcmVudCgpIHVzaW5nIHBhcmVudElEIGFzIGJlZm9yZT8NCjA1LjIxIEFEREVOREEtPg0KVGsgZGVwZW5kZW5jaWVzIGlzIGFuIGlzc3VlIChob3cgZG8gb3V0bG9vay9vdGhlcnMgaGFuZGxlIHRoaXM/KQ0KRm9yIGluc3QsIDEgdGsgaW4gb25lIGNhdGVnIG1pZ2h0IGRlcGVuZCBvbiBhbm90aGVyIGNhdGVnLiAgT25lIHdhc3kgd2F5IHRvIGhhbmRsZSB0aGlzOg0KSXNEZXBlbmRlbnQoKSAmIFR0aXAgZ2V0cyBvbmUtbGluZSBoZHIgdy9wYXJlbnQncyBEZXNjICYgb3B0IGRvY0xpbmsNCkhvd2V2ZXIsIHRoZSByZWwgc3R1ZmYgY2FuIGFkb3B0IHRoaXMgcGF0dGVybiB3L28gcHJvYnMuIg==|1* postCov077||spxPostCovid||Grid||0|0||false|-999999999-01-01|? 9|20|
+|2020226125252987000000^Task|2020-02-26|-999999999-01-01|Tag Cloud filter for Grid; UI (dlg)|KGltcGwgZmlyc3QgaW4gbGlzdERsZyk8YnI+DQoNCk5vdGUgQDIwMjAuMDMuMDgtPiBtaWdodCBiZSB3b3J0aHdoaWxlIHN0aWxsIHJldGFpbmluZyB0YWdnYWJsZSAoZm9yIHRibHMgdy9mb3JtYWwgdGFnRmxkKQo8YnI+DQpBTkQgdXNpbmcgaXQgYWQtaG9jIGZvciBzaXR1YXRpb25zIHcvbm8gZm9ybWFsIHRhZ3MuCjxocj4KTm90ZSB0aGF0IHRoaXMgaXMgbm8gbG9uZ2VyIGNvbm5lY3RlZCB3LyBwb3NzIGludGVyZmFjZSB0YWdnYWJsZTxicj4NCg0KYXMgaW4gdGhlIHF1YXNpIGhpZXJhcmNoLiB0cmVlOyB3ZSBjYW4gbW9kZWwgYSB0YWdnYWJsZSB3aXRob3V0IHRhZ3M8YnI+DQoNCmVnLCBhcyBhIEZpbHRlciBmb3IgdGhlIHRhc2tMaXN0IERWLCB0aGUgdGFncyBhdXRvbWF0aWNhbGx5IGJlY29tZSBzZWxlY3RlZCBmbGRzPGJyPg0KDQomIHVzZXIgaGFzIHRoZSBhYmlsaXR5IHRvIGZpbHRlciB3aGF0J3Mgc2hvd2luZyBieSBzZWxlY3RpbmcgY2F0ZWdzL2ZsZHMgQVMgdGFncw==|||spxClient|dataGrid||New Feature|7|7||false|-999999999-01-01|||
+|20200516093239074^Task|2020-05-16|-999999999-01-01|RowRenderer|SW1wbCBSb3dSZW5kZXJlciBmb3IgQ29tcGxldGVkVGFza3Mgdy8gaHRtbCBzdHJpa2V0aHJvdWdocyBzcGFucyAoYXMgaW4gY29sb3Ip| postCov074||spxPostCovid||Grid||0|0||false|-999999999-01-01|? 4||
+|202022512266174000000^Task|2020-02-25|-999999999-01-01|<html><span style='color: blue' >DELETE</span></html>|QGNyZWF0ZWQgMjAxOS4xMS4xNTxicj4NCg0KDQoKYSBuZXcgQ2F0ZWdvcnkgKGF1dG8tYWRkZWQgYnkgZGVmYXVsdCkgImluLVRyYXkiIGF1dG8tY29sbGVjdHMgSGlnaChlc3QpIEltcCBpbiBhIENhdGVnCjxicj4NCg0KDQo8c3BhbiBzdHlsZT0nY29sb3I6IHJlZCc+MjAyMC4wMy4wMiBub3RlIC0+PC9zcGFuPjxicj4NCg0KCkBwb3NzUmVkdW5kYW50IChzYW1lIGZ1bmMuIGF2YWlsIGJ5IGltcGwgcm93SGlnaGxpZ2h0ZXIp|||spxClient|dataGrid||Good To Have|8|8||false|-999999999-01-01|||
+|20200516093239073^Task|2020-05-16|-999999999-01-01|Reclassify all tks|IkFjY29yZGluZyB0byBuZXcgdmVyc2lvbiBtYXA7IFRndFZlcnNpb24uICANCkZtdDogPzAuMTEuMjIuMzMgd2hlcmUgMTEgaXMgeXIsIDIyIG1vIDMzIGR0LiANCklmIHdlIGluY29ycCB0aGlzIGluIHVwZGF0ZUxvZ3MsIHRoaXMgc2VydmVzIGFzIGEgdmVyc2lvbkxvY2F0b3IgZm9yIENvbXBsZXRlZEl0ZW1zICYgbGlzdCBmb3IgbWFqb3IgVGFza3MvRmVhdHVyZXMi| postCov073||spxPostCovid||General||0|0||false|-999999999-01-01|? 4||
+|20200516093239076^Task|2020-05-16|-999999999-01-01|Ribbon fmt|UmliYm9uIGV4dCBUYmFyOiBpbXBsIEF1dG9XcmFwcGluZyAoT1IgYXJyb3dzKSBDb2RlIGV4aXN0cyBpbiB0YWJiZWRQYW5l| postCov076||spxPostCovid||spxClient||0|0||false|-999999999-01-01|? 1||
+|20200516093239075^Task|2020-05-16|-999999999-01-01||SW1wbCBhdXRvVGFnZ2luZyBmb3IgPzEsIGJ1aWxkIE1vZGVsL0RpY3QgLyBPcHRpbWl6ZSBmb3IgZXhpc3RpbmcgbUFzLg==|Secure postCov075||spxPostCovid|AI Engine|||0|0||false|-999999999-01-01|? 1||
+|202035121324123000000^3^Task|2020-03-05|-999999999-01-01|Other desktopSettings are stored Map<mTbl, List<Settings>>|VXBkYXRlIEAyMDIwLjAzLjA4OiBSZXRoaW5rIGxvYyBvZiBkZXNrdG9wU2V0dGluZ3M8YnI+DQoNCgpTdnIgc3BhY2UgY2hlYXA7IHdoeSBzZW5kIHN0dWZmIGJhY2svZm9ydGg/PGJyPg0KDQoKSW1wbCBvbmx5IGlmIGZyZXEgYWNjZXNzIHB1dHMgdG9vIG11Y2ggc3ZyIGxvYWQ7IFdlaWdoIGFsdHM8aHI+ClRoZSBEZXNrdG9wIHdpbGwgaGF2ZSBhIE1hcCB3LyBtVGJscyBhcyBrZXlWYWxzPGJyPg0KDQoNCgpUaGVyZSBhcmUgY2VydGFpbiBvdGhlciB0aGluZ3MgKGJlc2lkZXMgVW5yZWFkTWFya3MpIDxicj4NCg0KDQoKd2hpY2ggbmVlZCB0byBiZSBzdG9yZWQgb24gYSBwZXItdXNlciBiYXNpczsgZS5nLiA8YnI+DQoNCg0KCmluIHRoZSBtVCB0YWJsZSB1c2VycyBtaWdodCBoYXZlICJoaWdobGlnaHRlZCIgc2V2ZXJhbCB0YXNrczxicj4NCg0KDQoKVGhpcyBpbmZvIHN0b3JlZCBpbiBhIGZsZCAoImhpZ2hsaWdodFByaW9yaXR5Iikgb3Igd2hhdGV2ZXIsIEFMT05HPGJyPg0KDQoNCgp3L3VzZXJzIHByZWYgaGlnaGxpZ2h0IGNvbG9yczxicj4NCg0KDQoKb24gU2VydmVyU2lkZSwgcG9wRGF0IGxvb2tzIHVwIHVzZXJzJyBkZXNrdG9wIHRvIGRldGVybWluZSByb3dSZW5kZXJlcg==|||spxClient|desktopSettings||Notes|8|8||false|-999999999-01-01|||
+|202035121324123000000^1^Task|2020-03-05|-999999999-01-01|Other desktopSettings are stored Map<mTbl, List<Settings>>|VXBkYXRlIEAyMDIwLjAzLjA4OiBSZXRoaW5rIGxvYyBvZiBkZXNrdG9wU2V0dGluZ3M8YnI+ClN2ciBzcGFjZSBjaGVhcDsgd2h5IHNlbmQgc3R1ZmYgYmFjay9mb3J0aD88YnI+CkltcGwgb25seSBpZiBmcmVxIGFjY2VzcyBwdXRzIHRvbyBtdWNoIHN2ciBsb2FkOyBXZWlnaCBhbHRzPHA+ClRoZSBEZXNrdG9wIHdpbGwgaGF2ZSBhIE1hcCB3LyBtVGJscyBhcyBrZXlWYWxzPGJyPg0KClRoZXJlIGFyZSBjZXJ0YWluIG90aGVyIHRoaW5ncyAoYmVzaWRlcyBVbnJlYWRNYXJrcykgPGJyPg0KCndoaWNoIG5lZWQgdG8gYmUgc3RvcmVkIG9uIGEgcGVyLXVzZXIgYmFzaXM7IGUuZy4gPGJyPg0KCmluIHRoZSBtVCB0YWJsZSB1c2VycyBtaWdodCBoYXZlICJoaWdobGlnaHRlZCIgc2V2ZXJhbCB0YXNrczxicj4NCgpUaGlzIGluZm8gc3RvcmVkIGluIGEgZmxkICgiaGlnaGxpZ2h0UHJpb3JpdHkiKSBvciB3aGF0ZXZlciwgQUxPTkc8YnI+DQoKdy91c2VycyBwcmVmIGhpZ2hsaWdodCBjb2xvcnM8YnI+DQoKb24gU2VydmVyU2lkZSwgcG9wRGF0IGxvb2tzIHVwIHVzZXJzJyBkZXNrdG9wIHRvIGRldGVybWluZSByb3dSZW5kZXJlcg==|||spxClient|desktopSettings||Notes|5|8||false|-999999999-01-01|||
+|202035121324123000000^2^Task|2020-03-05|-999999999-01-01|Other desktopSettings are stored Map<mTbl, List<Settings>>|VXBkYXRlIEAyMDIwLjAzLjA4OiBSZXRoaW5rIGxvYyBvZiBkZXNrdG9wU2V0dGluZ3M8YnI+DQoKU3ZyIHNwYWNlIGNoZWFwOyB3aHkgc2VuZCBzdHVmZiBiYWNrL2ZvcnRoPzxicj4NCgpJbXBsIG9ubHkgaWYgZnJlcSBhY2Nlc3MgcHV0cyB0b28gbXVjaCBzdnIgbG9hZDsgV2VpZ2ggYWx0czxocj4KVGhlIERlc2t0b3Agd2lsbCBoYXZlIGEgTWFwIHcvIG1UYmxzIGFzIGtleVZhbHM8YnI+DQoNCgpUaGVyZSBhcmUgY2VydGFpbiBvdGhlciB0aGluZ3MgKGJlc2lkZXMgVW5yZWFkTWFya3MpIDxicj4NCg0KCndoaWNoIG5lZWQgdG8gYmUgc3RvcmVkIG9uIGEgcGVyLXVzZXIgYmFzaXM7IGUuZy4gPGJyPg0KDQoKaW4gdGhlIG1UIHRhYmxlIHVzZXJzIG1pZ2h0IGhhdmUgImhpZ2hsaWdodGVkIiBzZXZlcmFsIHRhc2tzPGJyPg0KDQoKVGhpcyBpbmZvIHN0b3JlZCBpbiBhIGZsZCAoImhpZ2hsaWdodFByaW9yaXR5Iikgb3Igd2hhdGV2ZXIsIEFMT05HPGJyPg0KDQoKdy91c2VycyBwcmVmIGhpZ2hsaWdodCBjb2xvcnM8YnI+DQoNCgpvbiBTZXJ2ZXJTaWRlLCBwb3BEYXQgbG9va3MgdXAgdXNlcnMnIGRlc2t0b3AgdG8gZGV0ZXJtaW5lIHJvd1JlbmRlcmVy|||spxClient|desktopSettings||Notes|5|8||false|-999999999-01-01|||
+|20187171202281654800^3^Task|2019-07-17|1000-01-01|Data Import|T2ZmZXIgYnVsay1sb2FkaW5nIHZpYSBDU1YsIGpzb24/IHZpYSBXaXphcmQuPGJyPg0KDQoNClRoaXMgV0lMTCBuZWVkIHRob3JvdWdoIGVyciBjaGVja2luZyBmb3IgPGJyPg0KDQoNCmJsYW5rIGZsZHMvbm8gc2VwYXJhdG9ycy9leHRyYS1taXNzaW5nIGZsZHM8YnI+DQoNCg0KPHNwYW4gc3R5bGU9J2NvbG9yOiByZWQnPmNoazogaG93IGRvIGV4aXN0aW5nIGxpYnMgaGFuZGxlIHRoaXMgaXNzPzwvc3Bhbj48YnI+DQoKKHBvc3MgYXBwcm9hY2g6IGNoayBmb3IgZXJycyAmIHByb21wdCB0byBBdXRvRml4KTxicj4NCg0KDQpURVNUSU5HOiB1c2UgTm9ydGhXaW5kICYgVGFza1RibDwvZGl2Pg==|||spxServer|procEngine||New Feature|5|5|root|false|1000-01-01|||
+|20187171202281654800^4^Task|2019-07-17|1000-01-01|Data Import|T2ZmZXIgYnVsay1sb2FkaW5nIHZpYSBDU1YsIGpzb24/IHZpYSBXaXphcmQuPGJyPg0KDQoNCg0KVGhpcyBXSUxMIG5lZWQgdGhvcm91Z2ggZXJyIGNoZWNraW5nIGZvciA8YnI+DQoNCg0KDQpibGFuayBmbGRzL25vIHNlcGFyYXRvcnMvZXh0cmEtbWlzc2luZyBmbGRzPGJyPg0KDQoNCg0KPHNwYW4gc3R5bGU9J2NvbG9yOiByZWQnPmNoazogaG93IGRvIGV4aXN0aW5nIGxpYnMgaGFuZGxlIHRoaXMgaXNzPzwvc3Bhbj48YnI+DQoNCgoocG9zcyBhcHByb2FjaDogY2hrIGZvciBlcnJzICYgcHJvbXB0IHRvIEF1dG9GaXgpPGJyPg0KDQoNCg0KVEVTVElORzogdXNlIE5vcnRoV2luZCAmIFRhc2tUYmw8L2Rpdj4=|||spxServer|spawn||New Feature|5|5|root|false|1000-01-01|||
+|20187171202281654800^5^Task|2019-07-17|1000-01-01|Data Import|T2ZmZXIgYnVsay1sb2FkaW5nIHZpYSBDU1YsIGpzb24/IHZpYSBXaXphcmQuPGJyPg0KDQoNCg0KDQpUaGlzIFdJTEwgbmVlZCB0aG9yb3VnaCBlcnIgY2hlY2tpbmcgZm9yIDxicj4NCg0KDQoNCg0KYmxhbmsgZmxkcy9ubyBzZXBhcmF0b3JzL2V4dHJhLW1pc3NpbmcgZmxkczxicj4NCg0KDQoNCg0KPHNwYW4gc3R5bGU9J2NvbG9yOiByZWQnPmNoazogaG93IGRvIGV4aXN0aW5nIGxpYnMgaGFuZGxlIHRoaXMgaXNzPzwvc3Bhbj48YnI+DQoNCg0KCihwb3NzIGFwcHJvYWNoOiBjaGsgZm9yIGVycnMgJiBwcm9tcHQgdG8gQXV0b0ZpeCk8YnI+DQoNCg0KDQoNClRFU1RJTkc6IHVzZSBOb3J0aFdpbmQgJiBUYXNrVGJsPC9kaXY+|||spxServer|spawn||New Feature|9|9|root|false|1000-01-01|||
+|20187171202281654800^1^Task|2019-07-17|1000-01-01|Data Import|T2ZmZXIgYnVsay1sb2FkaW5nIHZpYSBDU1YsIGpzb24/IHZpYSBXaXphcmQuPGJyPg0KVGhpcyBXSUxMIG5lZWQgdGhvcm91Z2ggZXJyIGNoZWNraW5nIGZvciA8YnI+DQpibGFuayBmbGRzL25vIHNlcGFyYXRvcnMvZXh0cmEtbWlzc2luZyBmbGRzPGJyPg0KPHNwYW4gc3R5bGU9J2NvbG9yOiByZWQnPmNoazogaG93IGRvIGV4aXN0aW5nIGxpYnMgaGFuZGxlIHRoaXMgaXNzPzwvc3Bhbj4KKHBvc3MgYXBwcm9hY2g6IGNoayBmb3IgZXJycyAmIHByb21wdCB0byBBdXRvRml4KTxicj4NClRFU1RJTkc6IHVzZSBOb3J0aFdpbmQgJiBUYXNrVGJsPC9kaXY+|||spxServer|general||New Feature|5|5|root|false|1000-01-01|||
+|20187171202281654800^2^Task|2019-07-17|1000-01-01|Data Import|T2ZmZXIgYnVsay1sb2FkaW5nIHZpYSBDU1YsIGpzb24/IHZpYSBXaXphcmQuPGJyPg0KDQpUaGlzIFdJTEwgbmVlZCB0aG9yb3VnaCBlcnIgY2hlY2tpbmcgZm9yIDxicj4NCg0KYmxhbmsgZmxkcy9ubyBzZXBhcmF0b3JzL2V4dHJhLW1pc3NpbmcgZmxkczxicj4NCg0KPHNwYW4gc3R5bGU9J2NvbG9yOiByZWQnPmNoazogaG93IGRvIGV4aXN0aW5nIGxpYnMgaGFuZGxlIHRoaXMgaXNzPzwvc3Bhbj48YnI+Cihwb3NzIGFwcHJvYWNoOiBjaGsgZm9yIGVycnMgJiBwcm9tcHQgdG8gQXV0b0ZpeCk8YnI+DQoNClRFU1RJTkc6IHVzZSBOb3J0aFdpbmQgJiBUYXNrVGJsPC9kaXY+|||spxServer|general||New Feature|5|5|root|false|1000-01-01|||
+|202031012451375000000^Task|2020-03-10|-999999999-01-01|Switch back to spxClient w/DesktopIcons|QXMgYSBwcmVwYXJhdG9yeSBtb3ZlIGJlZm9yZSBTb2NrZXRTdnI7IG5vdyB3ZSBoYXZlIHNlcGFyYXRlIGljb25zIGZvciBlYSBkYXRhVmlldw==|||spxClient|dataGrid||Useability|8|9||false|-999999999-01-01|||
+|20200329093239029^Task|2020-03-29|-999999999-01-01|RemoteLaunch bugFix|IlRoZSByZW1vdGUgbGF1bmNoIGxpa2VseSBmYWtlRXJyIEJVVCB0cnkgDQotIHVzaW5nIEZucw0KLSB1c2luZyBGdXR1cmVzIGZvciBnZXRVUkwgKGNhbiBiZSB0ZXN0ZWQgb3V0LW9mLWN0eHQpIg==| postCov029||spxPostCovid||General||0|0||false|-999999999-01-01|? 2||
+|20187171202284654800^4^Task|2019-07-17|1000-01-01|Data Import - json|Q2hrIGpkayBqc29uIGltcG9ydC9wcm9jIGxpYnMuPC9kaXY+|||spxServer|spawn||Research|9|9|root|false|1000-01-01|||
+|20187171202284654800^1^Task|2019-07-17|1000-01-01|Data Import - json|Q2hrIGpkayBqc29uIGltcG9ydC9wcm9jIGxpYnMuPC9kaXY+|||spxServer|general||Research|5|5|root|false|1000-01-01|||
+|20187171202284654800^3^Task|2019-07-17|1000-01-01|Data Import - json|Q2hrIGpkayBqc29uIGltcG9ydC9wcm9jIGxpYnMuPC9kaXY+|||spxServer|spawn||Research|5|5|root|false|1000-01-01|||
+|20187171202284654800^2^Task|2019-07-17|1000-01-01|Data Import - json|Q2hrIGpkayBqc29uIGltcG9ydC9wcm9jIGxpYnMuPC9kaXY+|||spxServer|procEngine||Research|5|5|root|false|1000-01-01|||
